"word","freq"
"weathers",2
"weaver",2
"webb",2
"webster",2
"wednesday",2
"wellness",2
"wesley",2
"westly",2
"whod",2
"whose",2
"wiczulis",2
"wielding",2
"wiley",2
"wilkinsburg",2
"wilks",2
"willie",2
"witchard",2
"witherspoon",2
"wooden",2
"worked",2
"worker",2
"xavier",2
"yards",2
"years",2
"yelled",2
"yet",2
"youth",2
"zappala",2
"abdirahman",1
"abdoulaye",1
"abductor",1
"abdussalaam",1
"accidently",1
"accompanying",1
"accomplice",1
"accomplices",1
"accord",1
"accusation",1
"acknowledged",1
"acres",1
"activated",1
"activations",1
"active",1
"activists",1
"acura",1
"adam",1
"adams",1
"address",1
"adjacent",1
"adjoining",1
"adjusting",1
"adkinss",1
"administration",1
"admiral",1
"admitted",1
"advised",1
"affairs",1
"aftermath",1
"againpolice",1
"ages",1
"ago",1
"agreed",1
"aguilos",1
"aiken",1
"akinyia",1
"alan",1
"aldi",1
"alehegne",1
"alejandro",1
"alexandria",1
"alfred",1
"alive",1
"allan",1
"alleedly",1
"allegations",1
"allendale",1
"alleyway",1
"allon",1
"allow",1
"almost",1
"alrm",1
"alston",1
"alteria",1
"alton",1
"alvern",1
"alvin",1
"amanda",1
"amanuel",1
"amari",1
"amber",1
"ambushed",1
"ambushing",1
"ambushstyle",1
"ame",1
"amegy",1
"americas",1
"among",1
"amons",1
"amtrak",1
"amy",1
"anaheim",1
"andahalfyear",1
"andersons",1
"andor",1
"andrews",1
"angel",1
"angeles",1
"angry",1
"ankle",1
"antonson",1
"antronie",1
"antwan",1
"anybody",1
"apartmentturner",1
"appearance",1
"appearing",1
"appears",1
"apprehension",1
"approaches",1
"april",1
"apt",1
"aquantis",1
"arbutus",1
"ard",1
"ardsley",1
"ariane",1
"ark",1
"arkansas",1
"armada",1
"armand",1
"armentrout",1
"armor",1
"armstrong",1
"army",1
"arrests",1
"arriguin",1
"arriguins",1
"arrone",1
"arson",1
"artesia",1
"arther",1
"arthur",1
"articles",1
"artists",1
"ashanti",1
"ashford",1
"ashmore",1
"ask",1
"assaultstyle",1
"assembly",1
"assisted",1
"associated",1
"assuming",1
"atatiana",1
"atchison",1
"ath",1
"atmore",1
"attend",1
"attending",1
"attention",1
"aug",1
"august",1
"aurora",1
"automated",1
"avalanche",1
"avery",1
"aviation",1
"await",1
"awaiting",1
"awoken",1
"babineaux",1
"backseat",1
"backuawashington",1
"backward",1
"backwards",1
"backyards",1
"badge",1
"badges",1
"baez",1
"bailed",1
"bailing",1
"baitarmored",1
"baldwyn",1
"ball",1
"ballistic",1
"bancroft",1
"bandana",1
"baptist",1
"barnett",1
"barnwell",1
"barreled",1
"barricadea",1
"barricading",1
"barrier",1
"barriers",1
"barrow",1
"barry",1
"bart",1
"bartlesville",1
"basement",1
"basic",1
"bastrop",1
"bateman",1
"bathed",1
"battles",1
"batwielding",1
"bauduy",1
"bazemore",1
"bbt",1
"beanbags",1
"beason",1
"beatty",1
"beaty",1
"beaumont",1
"beautiful",1
"beauty",1
"beckville",1
"beganuand",1
"beginning",1
"behaving",1
"behavior",1
"behavioral",1
"behavioru",1
"beinguafolloweduashe",1
"believing",1
"belle",1
"bellefonte",1
"belly",1
"belong",1
"belonging",1
"belt",1
"ben",1
"bencik",1
"bennie",1
"bentley",1
"berkeley",1
"bernard",1
"berryuapulled",1
"bertucci",1
"bertuccis",1
"besides",1
"bess",1
"bible",1
"bicycles",1
"big",1
"billy",1
"bing",1
"bingo",1
"binoculars",1
"bipolar",1
"birthday",1
"bishar",1
"bite",1
"blackman",1
"bladen",1
"blakes",1
"blank",1
"blasted",1
"blazer",1
"bleeding",1
"blevins",1
"blige",1
"blocking",1
"bloods",1
"bloomingdale",1
"blossom",1
"blow",1
"bluefield",1
"blunt",1
"blvd",1
"bob",1
"boitano",1
"boles",1
"bonded",1
"bonds",1
"bonner",1
"bonneville",1
"booked",1
"booking",1
"boone",1
"bordering",1
"borough",1
"boss",1
"bostmcmurray",1
"bottom",1
"boudoin",1
"boulevards",1
"bow",1
"bowling",1
"boyfriend",1
"boykin",1
"brad",1
"bradly",1
"braeburn",1
"branden",1
"braziel",1
"bread",1
"breakdown",1
"breakins",1
"brent",1
"brentwood",1
"breon",1
"brett",1
"brewer",1
"brianna",1
"brick",1
"briggs",1
"briggsuaattacked",1
"briscoe",1
"bristol",1
"brittany",1
"bronzeville",1
"brunswick",1
"brutally",1
"bruzzese",1
"buck",1
"buckled",1
"buffalo",1
"buildingand",1
"buis",1
"bulky",1
"bullock",1
"bureau",1
"burger",1
"burglarized",1
"burglars",1
"burgon",1
"burks",1
"burned",1
"burneys",1
"burroughs",1
"bushes",1
"busway",1
"butcher",1
"butler",1
"buybust",1
"bystanders",1
"cabby",1
"caldwell",1
"caleb",1
"california",1
"calix",1
"callaway",1
"calvin",1
"camaro",1
"camelback",1
"cameron",1
"camp",1
"camry",1
"cannabis",1
"cannon",1
"cape",1
"captain",1
"capture",1
"captured",1
"carburglary",1
"card",1
"carder",1
"carey",1
"cariann",1
"carlyles",1
"carmen",1
"carport",1
"carr",1
"carraway",1
"carried",1
"carroll",1
"carrollton",1
"cart",1
"caruaa",1
"caseworker",1
"cashing",1
"casing",1
"cason",1
"castile",1
"castle",1
"catawba",1
"catholic",1
"cats",1
"caused",1
"ccpd",1
"celebrated",1
"celebrating",1
"celebration",1
"cemetery",1
"cermoun",1
"chair",1
"chamberlayne",1
"chambers",1
"changes",1
"channara",1
"chantz",1
"chaos",1
"chaparral",1
"charging",1
"charleston",1
"charlie",1
"charlottesville",1
"chattanooga",1
"chavius",1
"chazz",1
"che",1
"checking",1
"checkpoint",1
"checks",1
"cheers",1
"cherfrere",1
"chesapeake",1
"chesterfield",1
"chicagos",1
"chickfila",1
"chiffon",1
"china",1
"chino",1
"chisholm",1
"choice",1
"choking",1
"chrislon",1
"christian",1
"christine",1
"chrome",1
"chunn",1
"churchwell",1
"cicis",1
"circle",1
"circled",1
"cities",1
"citizens",1
"citys",1
"claiborne",1
"clarence",1
"clarks",1
"class",1
"classic",1
"claybrooks",1
"cleared",1
"cleaver",1
"clifford",1
"climbed",1
"clinic",1
"close",1
"closer",1
"clothing",1
"cmarshals",1
"coach",1
"coats",1
"cobb",1
"cobray",1
"cockerham",1
"coffee",1
"colfax",1
"collar",1
"collect",1
"collingsworth",1
"colon",1
"colorado",1
"column",1
"colvin",1
"combative",1
"commander",1
"commerce",1
"commercial",1
"common",1
"communicate",1
"communicated",1
"complaints",1
"complete",1
"completed",1
"completely",1
"complied",1
"complying",1
"compton",1
"concern",1
"concussion",1
"condominium",1
"conference",1
"confided",1
"conflict",1
"conflicting",1
"confront",1
"connecticut",1
"consider",1
"considered",1
"conspiracy",1
"constable",1
"construction",1
"contacting",1
"contactu",1
"contradict",1
"controlled",1
"controversial",1
"convalescent",1
"converse",1
"cookout",1
"cooperative",1
"coppin",1
"cora",1
"cordale",1
"corder",1
"core",1
"corley",1
"coroner",1
"corpse",1
"correctional",1
"corresponding",1
"corsean",1
"cottage",1
"cottons",1
"couldnt",1
"count",1
"country",1
"courts",1
"cove",1
"coworker",1
"coworkers",1
"cpd",1
"craig",1
"crain",1
"crane",1
"crawling",1
"crederick",1
"credit",1
"crestpark",1
"crevonda",1
"crisis",1
"croom",1
"crossing",1
"crossings",1
"crown",1
"crumbaugh",1
"crystal",1
"crystalline",1
"culdesac",1
"cullen",1
"cunningham",1
"curb",1
"currently",1
"currys",1
"curtain",1
"customers",1
"cuthbert",1
"cuts",1
"cuylers",1
"cynthia",1
"cypress",1
"dagebo",1
"daishawn",1
"dangelos",1
"dania",1
"danielle",1
"daniels",1
"danquirs",1
"dante",1
"dantzler",1
"darden",1
"darell",1
"darick",1
"darien",1
"darin",1
"dark",1
"darrell",1
"darreon",1
"darrion",1
"darwin",1
"datwan",1
"davisuand",1
"davonte",1
"dawayne",1
"deadly",1
"dealerships",1
"dealing",1
"deals",1
"deanna",1
"dearborndetroit",1
"deaverview",1
"debevoise",1
"decade",1
"decedents",1
"deck",1
"decker",1
"decruz",1
"decynthia",1
"deerfield",1
"deescalate",1
"defend",1
"degree",1
"dejoure",1
"dejun",1
"delaware",1
"delinquency",1
"delke",1
"delployed",1
"deltra",1
"delvin",1
"demario",1
"demilo",1
"demonstrations",1
"demontre",1
"demontry",1
"denham",1
"denise",1
"denning",1
"dennis",1
"deny",1
"deonte",1
"departmentissued",1
"depends",1
"depicts",1
"deptford",1
"dequan",1
"derek",1
"dericco",1
"derick",1
"derrec",1
"des",1
"describing",1
"deshon",1
"desmond",1
"detandel",1
"determine",1
"deters",1
"detravian",1
"detric",1
"dettrick",1
"devante",1
"devastated",1
"deveonte",1
"devices",1
"devon",1
"devonte",1
"devores",1
"dew",1
"diagnosed",1
"diamonte",1
"dickinson",1
"difficult",1
"diijon",1
"dimaggio",1
"dinnsen",1
"dion",1
"directionu",1
"directly",1
"disability",1
"disable",1
"disappearance",1
"disappeared",1
"discernable",1
"discharging",1
"disclose",1
"disclosed",1
"discovery",1
"discussing",1
"disobeyed",1
"disorder",1
"disorderly",1
"disoriented",1
"dispatcher",1
"dispersed",1
"disproven",1
"distraught",1
"distressed",1
"distribution",1
"ditch",1
"diversionary",1
"division",1
"djuantez",1
"dmario",1
"dna",1
"documents",1
"dodges",1
"dolton",1
"dominic",1
"dominick",1
"dominque",1
"donald",1
"donnell",1
"donnie",1
"donquale",1
"donte",1
"doorway",1
"dormils",1
"dorsey",1
"dowell",1
"drake",1
"dravious",1
"drinking",1
"driveby",1
"drivethrough",1
"drugbuying",1
"drugrelated",1
"drunken",1
"dugan",1
"dui",1
"dunn",1
"dupage",1
"dustin",1
"dutchtown",1
"dutree",1
"dwayne",1
"dwi",1
"dwight",1
"dyke",1
"dylan",1
"dytadious",1
"dywane",1
"eagle",1
"easley",1
"eastex",1
"ebrso",1
"eddington",1
"eden",1
"edged",1
"edtwon",1
"efforts",1
"eighthour",1
"eightmember",1
"either",1
"eldridge",1
"elementary",1
"elgin",1
"elija",1
"elizabeth",1
"ellswood",1
"elmer",1
"elray",1
"elsewhere",1
"elyria",1
"emanuel",1
"emerging",1
"emeryville",1
"employed",1
"empty",1
"ems",1
"emts",1
"encounters",1
"ending",1
"ensoa",1
"entirely",1
"entrance",1
"entry",1
"epicentre",1
"episode",1
"epthen",1
"erica",1
"erik",1
"erique",1
"erupted",1
"erupts",1
"ervin",1
"estates",1
"estimated",1
"ethan",1
"euclid",1
"evangeline",1
"evansville",1
"even",1
"events",1
"everybody",1
"everyone",1
"ewnetu",1
"examiner",1
"exboyfriend",1
"excess",1
"excon",1
"executed",1
"exercise",1
"exgirlfriends",1
"expedition",1
"explained",1
"explosives",1
"expressing",1
"extensive",1
"exxon",1
"eyewitness",1
"facebook",1
"faced",1
"facey",1
"factory",1
"failure",1
"fairfield",1
"fairlane",1
"faith",1
"fallen",1
"falls",1
"familia",1
"familias",1
"fanning",1
"far",1
"farmer",1
"fastfood",1
"fbis",1
"fearing",1
"felicia",1
"fells",1
"fentanyllaced",1
"feud",1
"fifteen",1
"fifth",1
"fights",1
"figueroas",1
"filet",1
"fincher",1
"finger",1
"finishing",1
"firearmu",1
"firefighter",1
"firefighters",1
"fireworks",1
"firstdegree",1
"firstfloor",1
"fisher",1
"fitting",1
"fiveday",1
"fivemiles",1
"fixture",1
"flagpole",1
"flakka",1
"flashbang",1
"flashed",1
"fledthen",1
"fleurant",1
"flew",1
"floorboard",1
"flowers",1
"flying",1
"flynn",1
"focus",1
"focused",1
"followup",1
"fonville",1
"forcing",1
"forensic",1
"forest",1
"forgery",1
"formerly",1
"forney",1
"fort",1
"forte",1
"forth",1
"fourhour",1
"fourinch",1
"fourthfloor",1
"fowler",1
"francis",1
"francisco",1
"fraudulent",1
"fred",1
"frederica",1
"free",1
"freemans",1
"freeway",1
"fresno",1
"friendship",1
"frisk",1
"frontend",1
"fully",1
"fulmer",1
"fulton",1
"gained",1
"gallo",1
"galluzzi",1
"gangrelated",1
"garbage",1
"gariano",1
"garland",1
"garret",1
"garrison",1
"gash",1
"gated",1
"gatson",1
"gatsons",1
"gatu",1
"gavin",1
"gazaway",1
"gazebo",1
"gene",1
"genesis",1
"geraldine",1
"germaine",1
"german",1
"gershon",1
"gets",1
"giant",1
"gibbs",1
"gilliland",1
"gino",1
"giovonn",1
"givens",1
"giving",1
"glade",1
"gladen",1
"gloss",1
"gold",1
"goldie",1
"goldrush",1
"golf",1
"goodlow",1
"gordon",1
"gowanus",1
"grabbing",1
"grahams",1
"grandsonu",1
"granton",1
"grappling",1
"grechario",1
"greeley",1
"greenfield",1
"grew",1
"grill",1
"gross",1
"grove",1
"guardiola",1
"guerra",1
"guignard",1
"guirguis",1
"gunbattle",1
"gunbattles",1
"gund",1
"gunlater",1
"gunrrn",1
"gunrrnrrntcso",1
"gunu",1
"gus",1
"gutierrez",1
"guzman",1
"hacked",1
"hadnt",1
"hakim",1
"halfhour",1
"halfway",1
"hallucinations",1
"hambrick",1
"hamburgers",1
"hammond",1
"handcuffing",1
"handled",1
"handoff",1
"handy",1
"hansford",1
"happening",1
"haraesheo",1
"harassing",1
"harassment",1
"harbor",1
"hardeeville",1
"hardeman",1
"hardin",1
"hardofhearing",1
"hargrove",1
"harith",1
"harlem",1
"harmed",1
"harmless",1
"harmon",1
"harmons",1
"harn",1
"harold",1
"harrison",1
"hashim",1
"hatred",1
"hattiesburg",1
"haven",1
"hawk",1
"hawkins",1
"heading",1
"headlight",1
"headlights",1
"headquarters",1
"healthunknown",1
"heart",1
"heavy",1
"hedges",1
"heed",1
"helgoe",1
"hendersonuwho",1
"hendricks",1
"hetzer",1
"heyward",1
"hickss",1
"hidden",1
"higgs",1
"highcrime",1
"highpowered",1
"hilton",1
"hip",1
"hithon",1
"hobby",1
"hockaday",1
"hogg",1
"hollins",1
"hollow",1
"hollywood",1
"holton",1
"holzhauer",1
"homan",1
"honked",1
"hooks",1
"hoover",1
"hopped",1
"horn",1
"horseshoe",1
"horton",1
"hospitalized",1
"hotline",1
"hourlong",1
"hovland",1
"human",1
"humble",1
"humboldt",1
"hummons",1
"hunting",1
"hussein",1
"hutchins",1
"ibrahims",1
"ice",1
"idaho",1
"identification",1
"idris",1
"illegal",1
"illegally",1
"illinois",1
"imburgio",1
"imitation",1
"impact",1
"impd",1
"impound",1
"imprisonment",1
"includes",1
"independent",1
"indian",1
"indiana",1
"indicated",1
"indicating",1
"indiscriminately",1
"indiscriminatelyu",1
"ineffectiveu",1
"inflicted",1
"influence",1
"informed",1
"ingles",1
"initiating",1
"initiativeu",1
"injure",1
"innamerihost",1
"innocentu",1
"insists",1
"instructing",1
"instructions",1
"instrument",1
"intend",1
"intense",1
"intentional",1
"interceded",1
"interfered",1
"interior",1
"intern",1
"internal",1
"interrogate",1
"intown",1
"intoxication",1
"intruders",1
"inuathe",1
"invehicle",1
"investigations",1
"involvement",1
"iowa",1
"iphone",1
"iron",1
"irving",1
"island",1
"jacai",1
"jacket",1
"jackie",1
"jackinthebox",1
"jacobi",1
"jae",1
"jaguar",1
"jahmal",1
"jaimie",1
"jake",1
"jalon",1
"jamake",1
"jamal",1
"jamar",1
"jamarco",1
"jamarcus",1
"jamauri",1
"jamee",1
"jammed",1
"janisha",1
"january",1
"japanese",1
"jaquan",1
"jaquavion",1
"jared",1
"jarmane",1
"jarrell",1
"jarrett",1
"jason",1
"jasper",1
"javalon",1
"jeffersons",1
"jeffersontown",1
"jemel",1
"jensen",1
"jeremiah",1
"jerick",1
"jerimy",1
"jermonte",1
"jerric",1
"jersey",1
"jesse",1
"jessica",1
"jethro",1
"jewan",1
"jibri",1
"jimenez",1
"jimm",1
"jimmie",1
"jimmy",1
"job",1
"jocques",1
"johnny",1
"johns",1
"joliet",1
"jonathan",1
"joness",1
"joquin",1
"jose",1
"josef",1
"josephmcdade",1
"josh",1
"joycelyn",1
"jso",1
"juan",1
"julius",1
"jump",1
"junior",1
"jurisdictions",1
"juston",1
"juvenile",1
"kadeem",1
"kagers",1
"kalonjis",1
"kamaal",1
"kawaski",1
"kawme",1
"kawon",1
"keenan",1
"keeping",1
"keita",1
"kellom",1
"kelly",1
"kelso",1
"kemp",1
"kendall",1
"kennedy",1
"kenton",1
"kentrey",1
"keo",1
"kerr",1
"kesharn",1
"keshawn",1
"kevlar",1
"keyes",1
"keys",1
"keyshon",1
"kfc",1
"kia",1
"kiara",1
"kick",1
"kicking",1
"kiel",1
"killeen",1
"killings",1
"kimmons",1
"kind",1
"kings",1
"kingsland",1
"kirkland",1
"knee",1
"knifeuafter",1
"knifewielding",1
"knowing",1
"known",1
"koby",1
"kraus",1
"krecic",1
"kreen",1
"kuhn",1
"kum",1
"kumi",1
"kyron",1
"lacy",1
"lajuana",1
"lakeland",1
"lakeshore",1
"lakewood",1
"lance",1
"lanier",1
"lansing",1
"lansings",1
"lap",1
"lapd",1
"larger",1
"laroyce",1
"larry",1
"lasalle",1
"lashanda",1
"lashay",1
"lassister",1
"lassiter",1
"last",1
"latasha",1
"late",1
"latest",1
"latter",1
"lauderdale",1
"laundromat",1
"laurent",1
"lawndale",1
"layover",1
"lazzeri",1
"leader",1
"leatherwood",1
"leclare",1
"ledarren",1
"lees",1
"leeville",1
"leflore",1
"legally",1
"legitimate",1
"legs",1
"lenoir",1
"leola",1
"leonard",1
"leroy",1
"lesslethal",1
"lethalu",1
"levester",1
"liberty",1
"library",1
"licensed",1
"lieberth",1
"lifted",1
"limited",1
"lincoln",1
"linden",1
"linked",1
"linus",1
"lionel",1
"liquors",1
"listen",1
"litchfield",1
"lives",1
"living",1
"livingston",1
"locke",1
"locker",1
"lockhart",1
"lockhurst",1
"lodged",1
"lonnie",1
"look",1
"loop",1
"lorrin",1
"los",1
"lots",1
"lottery",1
"loves",1
"lowe",1
"lowspeed",1
"loyal",1
"lucas",1
"lucie",1
"lung",1
"lvmpd",1
"lyndarius",1
"lyndhurst",1
"lynette",1
"lynhaven",1
"lynn",1
"lysa",1
"mace",1
"machetewielding",1
"machette",1
"machine",1
"magna",1
"magnum",1
"mahlon",1
"mahoganys",1
"maintains",1
"majestic",1
"makai",1
"makeyvion",1
"malcolm",1
"malls",1
"mallua",1
"manhattans",1
"manning",1
"mannys",1
"manshack",1
"manshacks",1
"manslaughter",1
"manuel",1
"manupointedly",1
"manuwhom",1
"manyouns",1
"maple",1
"marc",1
"marcell",1
"mariettacobbsmyrna",1
"marion",1
"markais",1
"markee",1
"market",1
"marlboro",1
"marlon",1
"marqueese",1
"marquese",1
"marquez",1
"mart",1
"marzues",1
"mask",1
"masnik",1
"masseys",1
"mathews",1
"matthews",1
"maxey",1
"maxwell",1
"mayfair",1
"mbpd",1
"mcalester",1
"mcatee",1
"mccallum",1
"mcclelland",1
"mccoy",1
"mccree",1
"mcdaniel",1
"mcdole",1
"mcdonalds",1
"mcgee",1
"mchale",1
"mcintosh",1
"mcintyre",1
"mckenna",1
"mckinnis",1
"mclin",1
"mcmillan",1
"mcnair",1
"mcshann",1
"meadors",1
"meadow",1
"meadowview",1
"meagan",1
"meat",1
"mechanic",1
"median",1
"medic",1
"medication",1
"medications",1
"medics",1
"meet",1
"mehary",1
"melendezbonilla",1
"mellon",1
"melvin",1
"menacingly",1
"mens",1
"mensah",1
"mentallyill",1
"mention",1
"mercedes",1
"mercedesbenz",1
"mercer",1
"meridys",1
"merit",1
"messages",1
"metallic",1
"methadone",1
"methamphetamine",1
"methodist",1
"methods",1
"meton",1
"metons",1
"metroparks",1
"michal",1
"michigan",1
"miciah",1
"midtown",1
"mifflin",1
"might",1
"mikyas",1
"millbrook",1
"millcreek",1
"milliner",1
"milwaukee",1
"mindy",1
"minneapolis",1
"minnehan",1
"minute",1
"miosotis",1
"miranda",1
"misrepresentation",1
"mistaken",1
"mitchells",1
"mixon",1
"mixup",1
"modesto",1
"moines",1
"molestation",1
"molly",1
"momnpop",1
"moncrief",1
"monica",1
"monitored",1
"montae",1
"montay",1
"month",1
"monticello",1
"moreno",1
"mortons",1
"mosley",1
"mostly",1
"motels",1
"motion",1
"motorsports",1
"mountain",1
"mouzon",1
"movements",1
"moyer",1
"muhammad",1
"mujahid",1
"mulberry",1
"mulkeen",1
"multiagency",1
"multihour",1
"municipal",1
"munoz",1
"murdered",1
"murdering",1
"murrays",1
"muslim",1
"mustang",1
"muturi",1
"myles",1
"myron",1
"mystic",1
"nadir",1
"nance",1
"nancy",1
"napoleon",1
"nasheem",1
"nashua",1
"nashville",1
"nassau",1
"nathan",1
"nations",1
"neared",1
"necks",1
"neff",1
"negotiate",1
"negotiating",1
"negotiationuajackson",1
"neico",1
"neighborhoods",1
"nekiylo",1
"nelson",1
"nerio",1
"nesheiwat",1
"ness",1
"netrievae",1
"nevada",1
"newburgh",1
"newman",1
"newport",1
"newton",1
"nicholas",1
"nichols",1
"nicholson",1
"nicky",1
"nicole",1
"niece",1
"nightclub",1
"nights",1
"ninth",1
"nobles",1
"nocontact",1
"noknock",1
"nonfatal",1
"nopd",1
"norman",1
"norton",1
"norwich",1
"note",1
"notsolethal",1
"now",1
"nuclear",1
"number",1
"nuys",1
"nye",1
"oakland",1
"objects",1
"occupant",1
"occurring",1
"october",1
"offenses",1
"officersu",1
"officersutwo",1
"officeruwho",1
"offices",1
"official",1
"often",1
"okamoto",1
"olajuwon",1
"olympia",1
"omaha",1
"omar",1
"omari",1
"omarr",1
"onaje",1
"ondrae",1
"oneil",1
"onfoot",1
"ongoing",1
"onground",1
"opening",1
"openly",1
"operated",1
"oportomadrid",1
"opposite",1
"orchestra",1
"orderu",1
"original",1
"osagie",1
"osaze",1
"osborne",1
"oscar",1
"osullivan",1
"otheruamen",1
"outbound",1
"outofstate",1
"overland",1
"overt",1
"owen",1
"owner",1
"owners",1
"oxnard",1
"packages",1
"painting",1
"palatka",1
"palermo",1
"palmers",1
"palms",1
"paper",1
"paranoia",1
"paraphernalia",1
"parents",1
"parham",1
"parkers",1
"parkside",1
"parkway",1
"parkwood",1
"parsons",1
"participants",1
"participated",1
"partly",1
"passing",1
"pastor",1
"patel",1
"pathologist",1
"patino",1
"patrolman",1
"patty",1
"pawn",1
"paxton",1
"paying",1
"payne",1
"peacefully",1
"pearson",1
"peck",1
"pellets",1
"pen",1
"pendleton",1
"peopleutwo",1
"peoria",1
"per",1
"perceived",1
"perea",1
"personal",1
"personnel",1
"persuade",1
"petal",1
"pezzott",1
"pheap",1
"philip",1
"philips",1
"phoenix",1
"physically",1
"picture",1
"piece",1
"piedmont",1
"pierce",1
"pike",1
"pin",1
"pinckney",1
"pinkney",1
"pinkston",1
"pipe",1
"pisgah",1
"pistols",1
"pistolshaped",1
"pistoluaand",1
"pitts",1
"pizza",1
"placing",1
"plane",1
"planet",1
"planned",1
"planning",1
"plant",1
"player",1
"plaza",1
"pleas",1
"pleasant",1
"plymouth",1
"pnc",1
"polcie",1
"policeinvolved",1
"pollard",1
"pomona",1
"pontiac",1
"popped",1
"portage",1
"portis",1
"pose",1
"position",1
"possessed",1
"posted",1
"pot",1
"poteau",1
"pounding",1
"powerhouse",1
"practice",1
"pratt",1
"prattville",1
"precipitate",1
"preliminary",1
"premier",1
"prepared",1
"preparing",1
"prescribed",1
"prescription",1
"present",1
"pressley",1
"pretrial",1
"prevented",1
"price",1
"private",1
"privott",1
"probationaryuthen",1
"proceeded",1
"produce",1
"promptly",1
"proof",1
"proper",1
"prosecutor",1
"prospect",1
"protect",1
"protective",1
"protests",1
"provide",1
"psychiatric",1
"publicly",1
"puffy",1
"pumping",1
"pumps",1
"purchase",1
"purses",1
"putnam",1
"qavon",1
"qawi",1
"quail",1
"quality",1
"quartermile",1
"quelling",1
"quency",1
"questioned",1
"quintas",1
"quintec",1
"quintenuawith",1
"raceway",1
"rage",1
"raglan",1
"ragland",1
"ragsdale",1
"rain",1
"rainier",1
"raising",1
"raj",1
"ralland",1
"ralph",1
"ralphs",1
"ramzziddin",1
"randomly",1
"rankins",1
"ransom",1
"raoul",1
"rap",1
"raped",1
"rapides",1
"rapidfire",1
"rapidly",1
"rashad",1
"raymon",1
"raynard",1
"razor",1
"react",1
"real",1
"realize",1
"rear",1
"receive",1
"recently",1
"recognized",1
"redmon",1
"reemerges",1
"reentered",1
"regards",1
"rehyen",1
"remains",1
"reno",1
"rental",1
"rented",1
"repeated",1
"reponding",1
"request",1
"requests",1
"rescue",1
"resembled",1
"residences",1
"resisting",1
"resolve",1
"resorting",1
"responders",1
"responses",1
"respsonded",1
"restaurants",1
"restricted",1
"resulted",1
"retail",1
"retreat",1
"revolution",1
"reynolds",1
"rib",1
"ricky",1
"ride",1
"ridge",1
"riflestyle",1
"rifling",1
"rig",1
"riley",1
"rio",1
"rip",1
"rippy",1
"risher",1
"rivanna",1
"riverchase",1
"riverside",1
"riviore",1
"roanoke",1
"robberycops",1
"robin",1
"robinsons",1
"rockford",1
"rodriguez",1
"roll",1
"rolled",1
"romeir",1
"romello",1
"romero",1
"romir",1
"ronnell",1
"ronny",1
"roof",1
"rookie",1
"roommate",1
"rosecrans",1
"rosemond",1
"rosemonds",1
"roundtree",1
"route",1
"row",1
"roy",1
"royal",1
"rpd",1
"ruben",1
"rucker",1
"ruled",1
"rumondale",1
"runins",1
"rural",1
"rusheduaat",1
"russell",1
"rycraft",1
"sabine",1
"sacramento",1
"saheed",1
"saint",1
"salems",1
"sales",1
"salisbury",1
"salt",1
"sams",1
"samy",1
"sanchez",1
"sandy",1
"santa",1
"santiago",1
"sashington",1
"sassafras",1
"sat",1
"save",1
"sawyer",1
"scaled",1
"scant",1
"schaffer",1
"schultz",1
"scientology",1
"scirotto",1
"scope",1
"scuffled",1
"sea",1
"seaboroughpatterson",1
"seals",1
"sealy",1
"secondary",1
"section",1
"secured",1
"securitywidefield",1
"see",1
"seemed",1
"seems",1
"seigel",1
"seitz",1
"selfridge",1
"sell",1
"selma",1
"selwyn",1
"semers",1
"senatobia",1
"senegal",1
"seniorcare",1
"senter",1
"separate",1
"sequence",1
"serrated",1
"servais",1
"services",1
"sevier",1
"shady",1
"shalamar",1
"shaleem",1
"shalun",1
"shane",1
"shaneuahooks",1
"shaquian",1
"shattered",1
"shayla",1
"shed",1
"sheen",1
"shelby",1
"sherman",1
"sheuaand",1
"shift",1
"shifted",1
"shiny",1
"shirt",1
"shocking",1
"shook",1
"shootingu",1
"shoplifted",1
"shoplifter",1
"shoprite",1
"shotspotter",1
"shoulderthe",1
"shoved",1
"showbar",1
"shower",1
"showing",1
"shredded",1
"shumpert",1
"sidearm",1
"sides",1
"sideswiped",1
"sideu",1
"sideways",1
"siding",1
"sidney",1
"sidwell",1
"sight",1
"silva",1
"simeus",1
"similar",1
"simpkins",1
"simultaneously",1
"sinclair",1
"sirens",1
"sisters",1
"sites",1
"sixhour",1
"sixthdistrict",1
"sketchy",1
"skiba",1
"skinner",1
"sky",1
"skylar",1
"slam",1
"slammed",1
"slashed",1
"slater",1
"sled",1
"sleep",1
"sleeping",1
"slightly",1
"smashing",1
"smiley",1
"smoke",1
"snapp",1
"sneed",1
"sneeds",1
"snell",1
"snowy",1
"sobriety",1
"somehow",1
"sonic",1
"sons",1
"sonua",1
"soofi",1
"sophomore",1
"sort",1
"soul",1
"sound",1
"sounds",1
"source",1
"southaven",1
"southeast",1
"southfield",1
"span",1
"sparked",1
"spartanburg",1
"spaulding",1
"special",1
"speeds",1
"speedu",1
"spencers",1
"spikes",1
"spilled",1
"spin",1
"spiritual",1
"spitaleri",1
"splunge",1
"sports",1
"spotter",1
"sprayed",1
"spring",1
"springfield",1
"springs",1
"springsowens",1
"square",1
"stable",1
"stagger",1
"stairs",1
"stallworth",1
"stamps",1
"stated",1
"stateline",1
"statler",1
"stay",1
"steak",1
"steering",1
"steilacoom",1
"steiner",1
"steinkamp",1
